rating,text,text_en,lang,cleaned,tokens,pos_tags,entities,vader,tb,lex_sent,lstm_sent
3,"Well designed, Good quality material, High speed fan , and low electricity consumption. Just go for it if you have medium size room with cross ventilation.","Well designed, Good quality material, High speed fan , and low electricity consumption. Just go for it if you have medium size room with cross ventilation.",en,well designed good quality material high speed fan low electricity consumption medium size room cross ventilation,"['well', 'designed', 'good', 'quality', 'material', 'high', 'speed', 'fan', 'low', 'electricity', 'consumption', 'medium', 'size', 'room', 'cross', 'ventilation']","[('well', 'RB'), ('designed', 'VBN'), ('good', 'JJ'), ('quality', 'NN'), ('material', 'NN'), ('high', 'JJ'), ('speed', 'NN'), ('fan', 'NN'), ('low', 'JJ'), ('electricity', 'NN'), ('consumption', 'NN'), ('medium', 'NN'), ('size', 'NN'), ('room', 'NN'), ('cross', 'NN'), ('ventilation', 'NN')]",['FEATURE:fan'],0.6369,0.215,0.42595,0.44376322627067566
3,Super product on this price tank capacity ok fan speed ok but hight is 10% more want this sagment,Super product on this price tank capacity ok fan speed ok but hight is 10% more want this sagment,en,super product price tank capacity fan speed hight want sagment,"['super', 'product', 'price', 'tank', 'capacity', 'fan', 'speed', 'hight', 'want', 'sagment']","[('super', 'JJ'), ('product', 'NN'), ('price', 'NN'), ('tank', 'NN'), ('capacity', 'NN'), ('fan', 'NN'), ('speed', 'VBD'), ('hight', 'JJ'), ('want', 'VBP'), ('sagment', 'NN')]",['FEATURE:fan'],0.7343,0.4583333333333333,0.5963166666666666,0.44401562213897705
3,Really Best product.. Good Coolingand Velue for money 🤑🤑,Really Best product.. Good Coolingand Velue for money 🤑🤑,en,really best product good coolingand velue money,"['really', 'best', 'product', 'good', 'coolingand', 'velue', 'money']","[('really', 'RB'), ('best', 'JJS'), ('product', 'NN'), ('good', 'JJ'), ('coolingand', 'NN'), ('velue', 'NN'), ('money', 'NN')]",['FEATURE:cooling'],0.8251,0.85,0.83755,0.4433133900165558
3,"Good quality product.
Fan noise slightly more.","Good quality product.
Fan noise slightly more.",en,good quality product fan noise slightly,"['good', 'quality', 'product', 'fan', 'noise', 'slightly']","[('good', 'JJ'), ('quality', 'NN'), ('product', 'NN'), ('fan', 'NN'), ('noise', 'NN'), ('slightly', 'RB')]",['FEATURE:fan'],0.6369,0.6,0.6184499999999999,0.4429832994937897
3,Very good,Very good,af,good,['good'],"[('good', 'JJ')]",[],0.4927,0.9099999999999999,0.7013499999999999,0.4416489601135254
3,Super ❤️,Super ❤️,id,super,['super'],"[('super', 'NN')]",[],0.5994,0.3333333333333333,0.4663666666666667,0.44428080320358276
3,Cooler is great but according to price size very small,Cooler is great but according to price size very small,en,cooler great according price size small,"['cooler', 'great', 'according', 'price', 'size', 'small']","[('cooler', 'NN'), ('great', 'JJ'), ('according', 'VBG'), ('price', 'NN'), ('size', 'NN'), ('small', 'JJ')]",[],0.3716,0.23750000000000002,0.30455,0.44351503252983093
3,Nice product,Nice product,ro,nice product,"['nice', 'product']","[('nice', 'JJ'), ('product', 'NN')]",[],0.4215,0.6,0.51075,0.4429512023925781
3,Go for it,Go for it,en,,[],[],[],0.0,0.0,0.0,0.4447471797466278
3,Good working,Good working,af,good working,"['good', 'working']","[('good', 'JJ'), ('working', 'NN')]",[],0.4404,0.7,0.5702,0.4429432451725006
3,Good,Good,so,good,['good'],"[('good', 'JJ')]",[],0.4404,0.7,0.5702,0.4416489601135254
3,Okey,Okey,tr,okey,['okey'],"[('okey', 'NN')]",[],0.0,0.0,0.0,0.4447471797466278
3,All right,All right,en,right,['right'],"[('right', 'NN')]",[],0.0,0.2857142857142857,0.14285714285714285,0.4447471797466278
3,Budget Cooler,Budget Cooler,da,budget cooler,"['budget', 'cooler']","[('budget', 'NN'), ('cooler', 'NN')]",[],0.0,0.0,0.0,0.4435867965221405
3,"Do not go with this product. I bought this Hindware 45L Personal Air Cooler 1 month ago and it's pump works sometimes and stops working suddenly. The customer service of hindware is too bad. When you raise tickets, your tickets will be cancelled automatically by them and no service will be provided.","Do not go with this product. I bought this Hindware 45L Personal Air Cooler 1 month ago and it's pump works sometimes and stops working suddenly. The customer service of hindware is too bad. When you raise tickets, your tickets will be cancelled automatically by them and no service will be provided.",en,product bought hindware 45l personal air cooler month ago pump work sometimes stop working suddenly customer service hindware bad raise ticket ticket cancelled automatically service provided,"['product', 'bought', 'hindware', '45l', 'personal', 'air', 'cooler', 'month', 'ago', 'pump', 'work', 'sometimes', 'stop', 'working', 'suddenly', 'customer', 'service', 'hindware', 'bad', 'raise', 'ticket', 'ticket', 'cancelled', 'automatically', 'service', 'provided']","[('product', 'NN'), ('bought', 'VBD'), ('hindware', 'NN'), ('45l', 'CD'), ('personal', 'JJ'), ('air', 'NN'), ('cooler', 'VBZ'), ('month', 'NN'), ('ago', 'RB'), ('pump', 'JJ'), ('work', 'NN'), ('sometimes', 'RB'), ('stop', 'VB'), ('working', 'VBG'), ('suddenly', 'RB'), ('customer', 'NN'), ('service', 'NN'), ('hindware', 'NN'), ('bad', 'JJ'), ('raise', 'NN'), ('ticket', 'NN'), ('ticket', 'NN'), ('cancelled', 'VBD'), ('automatically', 'RB'), ('service', 'NN'), ('provided', 'VBD')]","['BRAND:Hindware', 'CAPACITY:45l']",-0.8074,-0.23333333333333328,-0.5203666666666666,0.44400689005851746
3,I love this product thanks Flipkart ❤️,I love this product thanks Flipkart ❤️,en,love product thanks flipkart,"['love', 'product', 'thanks', 'flipkart']","[('love', 'VB'), ('product', 'NN'), ('thanks', 'NNS'), ('flipkart', 'VBP')]",[],0.7964,0.35,0.5731999999999999,0.4438170790672302
3,"Product build quality absolute best!! No 2nd thought, had not expected this budget friendly air cooler to be this Best.
Noise perspective Minimum because it uses fan not the blower.
Pump works good,
Opertatng knobs works great, touch n feel is also very good.
Then comes to Air throw, We have been using speed 1 and throws air upto 10 feet easily.so think of top speed.
And finally comes to performance wise cooling the air is good not great, don't expect too much from aircoolers in this hot summer..but as middle class we expect too much in minimum budget range..
So I suggest no turn around just go for it, it's absolute beast in its own range.","Product build quality absolute best!! No 2nd thought, had not expected this budget friendly air cooler to be this Best.
Noise perspective Minimum because it uses fan not the blower.
Pump works good,
Opertatng knobs works great, touch n feel is also very good.
Then comes to Air throw, We have been using speed 1 and throws air upto 10 feet easily.so think of top speed.
And finally comes to performance wise cooling the air is good not great, don't expect too much from aircoolers in this hot summer..but as middle class we expect too much in minimum budget range..
So I suggest no turn around just go for it, it's absolute beast in its own range.",en,product build quality absolute best 2nd thought expected budget friendly air cooler best noise perspective minimum us fan blower pump work good opertatng knob work great touch feel also good come air throw using speed throw air upto foot easily think top speed finally come performance wise cooling air good great expect much aircoolers hot summer middle class expect much minimum budget range suggest turn around absolute beast range,"['product', 'build', 'quality', 'absolute', 'best', '2nd', 'thought', 'expected', 'budget', 'friendly', 'air', 'cooler', 'best', 'noise', 'perspective', 'minimum', 'us', 'fan', 'blower', 'pump', 'work', 'good', 'opertatng', 'knob', 'work', 'great', 'touch', 'feel', 'also', 'good', 'come', 'air', 'throw', 'using', 'speed', 'throw', 'air', 'upto', 'foot', 'easily', 'think', 'top', 'speed', 'finally', 'come', 'performance', 'wise', 'cooling', 'air', 'good', 'great', 'expect', 'much', 'aircoolers', 'hot', 'summer', 'middle', 'class', 'expect', 'much', 'minimum', 'budget', 'range', 'suggest', 'turn', 'around', 'absolute', 'beast', 'range']","[('product', 'NN'), ('build', 'VB'), ('quality', 'JJ'), ('absolute', 'NN'), ('best', 'JJS'), ('2nd', 'CD'), ('thought', 'NN'), ('expected', 'VBN'), ('budget', 'NN'), ('friendly', 'JJ'), ('air', 'NN'), ('cooler', 'NN'), ('best', 'JJS'), ('noise', 'RB'), ('perspective', 'JJ'), ('minimum', 'JJ'), ('us', 'PRP'), ('fan', 'VBP'), ('blower', 'JJR'), ('pump', 'NN'), ('work', 'NN'), ('good', 'JJ'), ('opertatng', 'NN'), ('knob', 'NN'), ('work', 'NN'), ('great', 'JJ'), ('touch', 'JJ'), ('feel', 'NN'), ('also', 'RB'), ('good', 'JJ'), ('come', 'VB'), ('air', 'NN'), ('throw', 'IN'), ('using', 'VBG'), ('speed', 'NN'), ('throw', 'VBP'), ('air', 'NN'), ('upto', 'JJ'), ('foot', 'NN'), ('easily', 'RB'), ('think', 'VBP'), ('top', 'JJ'), ('speed', 'NN'), ('finally', 'RB'), ('come', 'VBN'), ('performance', 'NN'), ('wise', 'NN'), ('cooling', 'VBG'), ('air', 'NN'), ('good', 'JJ'), ('great', 'JJ'), ('expect', 'VBP'), ('much', 'JJ'), ('aircoolers', 'NNS'), ('hot', 'JJ'), ('summer', 'NN'), ('middle', 'JJ'), ('class', 'NN'), ('expect', 'VBP'), ('much', 'JJ'), ('minimum', 'JJ'), ('budget', 'NN'), ('range', 'NN'), ('suggest', 'VBP'), ('turn', 'NN'), ('around', 'RP'), ('absolute', 'IN'), ('beast', 'NN'), ('range', 'NN')]","['FEATURE:cooling', 'FEATURE:fan']",0.9866,0.39925,0.692925,0.4437256157398224
3,Well packaged and delivered in good condition... Don't go by the negative reviews ...I am using it and it's worth buying .,Well packaged and delivered in good condition... Don't go by the negative reviews ...I am using it and it's worth buying .,en,well packaged delivered good condition negative review using worth buying,"['well', 'packaged', 'delivered', 'good', 'condition', 'negative', 'review', 'using', 'worth', 'buying']","[('well', 'RB'), ('packaged', 'VBN'), ('delivered', 'VBN'), ('good', 'JJ'), ('condition', 'NN'), ('negative', 'JJ'), ('review', 'NN'), ('using', 'VBG'), ('worth', 'JJ'), ('buying', 'NN')]",[],0.296,0.2333333333333333,0.26466666666666666,0.443915456533432
3,Paisa wasool products,Paisa wasool products,en,paisa wasool product,"['paisa', 'wasool', 'product']","[('paisa', 'JJ'), ('wasool', 'NN'), ('product', 'NN')]",[],0.0,0.0,0.0,0.4423880875110626
3,Good,Good,so,good,['good'],"[('good', 'JJ')]",[],0.4404,0.7,0.5702,0.4416489601135254
3,Nice product..,Nice product..,ro,nice product,"['nice', 'product']","[('nice', 'JJ'), ('product', 'NN')]",[],0.4215,0.6,0.51075,0.4429512023925781
3,Good as price,Good as price,en,good price,"['good', 'price']","[('good', 'JJ'), ('price', 'NN')]",[],0.4404,0.7,0.5702,0.4424411356449127
